MMSI,선박명,선종코드,IMO,호출부호,DimA,DimB,DimC,DimD,흘수,추정톤수
477698600,COSCO DENMARK,71,9516478,VRNP8,142,224,24,28,13.3,169408
477698700,SEASPAN BRILLIANCE,71,9685334,VRNL2,244,93,30,18,14,132245
477699600,SEASPAN HUDSON,70,9630418,VRNY4,244,93,31,17,9.5,132245
477699700,DARYA CHAND,70,9720328,VRNY9,172,28,8,24,12,26867
477700900,YANGTZE FLOURISH,70,9584229,VRKF3,156,24,20,8,6.9,19586
477702000,OOCL HAMBURG,70,9252008,VRZK9,246,77,30,13,10.8,116439
477706200,HONIARA CHIEF,74,9861902,VRSL9,165,21,13,22,7.5,21611
477713800,CHIPOLBROK PACIFIC,70,9710177,VRPC3,175,15,6,22,8.3,23035
477714100,ZIM CHARLESTON,70,9461506,VRUC3,244,92,24,19,11.2,131071
477714600,ZIM SHENZHEN,70,9461491,VRUC4,244,91,24,18,13.5,129905
477726500,SEASPAN GUAYAQUIL,74,9402641,VRGI8,191,18,25,5,8.3,31545
477728400,MAERSK KARACHI,70,9162215,VRGL4,225,75,27,16,9.1,93294
477735800,TAI XING,70,9930909,VRUJ2,185,15,15,17,7.9,26867
477737600,YM WELLNESS,74,9704623,VROO3,144,224,31,20,10.3,172200
477738600,OOCL LUXEMBOURG,74,9417270,VRGO3,246,77,30,13,10,116439
477745800,SITC YUNCHENG,70,9926104,VRUL4,146,43,20,12,9.5,22673
477748600,CHIPOLBROK STAR,70,9432127,VRGU3,184,16,18,10,10.9,26867
477764600,COSCO PRIDE,70,9472153,VRIV3,142,224,14,34,7,169408
477768100,XIN BEIJING,74,9314246,VRCS5,258,78,31,14,12.7,131071
477769600,YM WINDOW,71,9708435,VRPF7,143,224,21,30,13.7,170800
477790500,CMA CGM TUTICORIN,74,9630420,VRNY5,243,93,31,17,12.8,131071
477798100,YONG XING,70,9930911,VRUP6,185,15,15,17,11.3,26867
477809200,TRIUMPH,70,9300946,VRUP9,81,19,14,5,5.8,3088
477809400,ONE PARANA,70,9937335,VRUN6,113,217,36,12,13.9,124174
477809500,ONE MAGDALENA,70,9937347,VRUN5,113,217,36,12,14.2,124174
477815200,SEASPAN FRASER,79,9351608,VRHB2,197,68,16,16,10.3,64302
477817400,OOCL SHANGHAI,74,9198111,VRJS3,189,88,20,20,10.2,73439
477832500,OOCL EGYPT,70,9622631,VRLZ3,147,220,24,24,13.1,170800
477836200,PACIFIC VITALITY,70,9913236,VRUU4,186,13,17,15,7.8,26466
477836900,ONE ORINOCO,70,9937311,VRUN3,113,217,36,12,12.1,124174
477842100,YI HUI XIN HAI,70,9553086,VRUU8,95,16,4,16,7.3,4593
477842200,ONE AMAZON,74,9937323,VRUN4,109,221,30,18,12.2,124174
477842400,ZIM USA,70,9945473,VRUN2,109,221,30,18,14.7,124174
477842500,ZIM CANADA,71,9945485,VRUN7,109,221,30,18,12.8,124174
477845600,COSCO ITALY,71,9516454,VRNE4,142,224,24,28,12.7,169408
477846600,ONE FREEDOM,71,9934357,VRUW9,128,238,30,21,11.9,169408
477852900,WESTERN MAPLE,70,9587154,VRGU9,155,25,9,19,6.4,19586
477856800,ONE FRIENDSHIP,70,9934369,VRUX2,134,232,30,21,12.2,169408
477867800,XIN YANG ZI 439,70,9934371,VRUY4,232,134,30,21,7.5,169408
477871300,MAERSK CHARLESTON,90,0,0,0,0,0,0,0,0
477871400,ZIM MOUNT EVEREST,70,9931109,VRUX8,111,255,21,30,14.8,169408
477871500,ZIM SAMMY OFER,70,9931094,VRUX7,111,255,21,30,15.1,169408
477883900,CSCL LONG BEACH,71,9314258,VRCZ7,258,79,16,30,14.9,132245
477884200,KUO LONG,74,9796509,VRQF2,159,11,15,13,9.2,16500
477890100,ZIM MOUNT BLANC,70,9931111,VRUX9,111,255,21,30,10.7,169408
477914400,HUANGHAI ADVANCE,70,9458418,VRKY4,151,15,10,17,8.8,15362
477920300,OOCL ATLANTA,70,9285005,VRAR6,246,77,30,13,10.2,116439
477925100,GOLDEN ZHEJIANG,70,9443619,VRHH9,252,40,12,33,9.1,86028
477946000,OOCL ROTTERDAM,70,9251999,VRZK8,248,75,26,17,13.7,116439
477947700,COSCO FOS,71,9484302,VRKR6,192,69,21,11,9.7,61434
477948800,YM WARMTH,74,9704647,VROO5,144,224,31,20,10.7,172200
477950800,SPRING NELSON,70,9619567,VRIT3,97,15,14,5,7.5,4718
477967400,INSPIRATION LAKE,70,9727376,VROF3,154,26,10,20,6.4,19586
477969800,LONGVIEW LOGGER,70,9338541,VRDK7,155,21,15,14,6,18309
477991455,noname,37,0,BIGSTAR,12,7,3,3,0,20
508111182,AMADI,80,9682552,V8V3147,227,61,22,22,11.5,82540
511100327,XUAN YI,70,9084750,T8A3450,69,11,6,7,3,1581
511100742,HUI JI,70,9397561,T8A3940,70,18,8,6,6.1,2104
511100779,HUI XIANG,70,8991205,T8A3985,73,14,11,3,5.7,2033
525119006,SENSHO,70,8608365,YBOQ2,91,23,4,13,7,4975
533002720,SHINLINE 10,70,9559470,9WFE4,104,24,6,14,9.1,7043
533004410,SHINLINE 11,70,9559482,9WGF2,106,22,6,15,5.5,7043
533009000,PUTERI INTAN,80,9030802,9MBQ6,217,57,26,18,9.3,71079
533035000,PUTERI NILAM,80,9030826,9MBW7,210,63,25,19,9.5,70303
533130753,SERI CEMARA,80,9756389,9MYD8,223,67,19,30,11.4,84272
533131059,MTT SENARI,73,9813876,9M2054,110,50,12,13,6.4,13756
533132164,MALAYSIA GRACE,70,9542283,9WUX3,19,161,8,22,8.2,19586
533170514,MALAYSIA BRAVE,79,9446477,9WTO5,19,161,8,22,9.1,19586
533180090,GRAND VISION,70,9082324,9MVC6,22,158,27,5,8.4,19586
538000000,CLEAN RESOLUTION S/T,80,9943475,ABCDE,0,0,0,0,0,0
538001576,MARIB SPIRIT,81,9336749,V7CY2,227,58,9,34,10.3,79988
538002733,NAVIOS AMARILLO,74,9324849,V7LE9,192,68,15,17,11.3,60731
538003300,UMM SLAL,84,9372731,V7PW3,325,20,41,11,12.1,141889
538003301,BU SAMRA,84,9388833,V7PW4,275,70,29,26,9.5,141889
538003354,AAMIRA,84,9443401,V7QG2,280,65,36,17,12.2,141889
538003356,AL MAYEDA,81,9397298,V7QG4,280,65,37,15,9.2,141889
538003357,AL MAFYAR,80,9397315,V7QG5,290,55,35,19,9.5,141889
538003362,RASHEEDA,84,9443413,V7QH2,285,60,33,19,9.4,141889
538003364,AL SHEEHANIYA,84,9360831,V7QH4,260,55,33,17,9.3,107999
538003407,NAVIOS DEVOTION,79,9352420,V7QO2,192,69,15,18,11.3,61434
538003648,ONE MAGNIFICENCE,70,9424900,V7SG5,213,89,29,14,13.2,95172
538003719,NIKATOR,70,9544372,V7ST7,148,21,18,10,5.4,16210
538003729,ONE MAJESTY,73,9424912,V7SV4,213,89,14,29,11.4,95172
538003831,GLOVIS COUNTESS,70,9476721,V7TM4,21,179,25,7,8.6,26867
538003886,ONE MAXIM,71,9424936,V7TU3,213,89,29,13,13.2,95172
538003993,ONE MARVEL,71,9475612,V7UP3,213,89,28,15,13.2,95172
538004065,HYUNDAI MASAN,79,9469883,V7UY6,178,14,14,14,9.3,23770
538004117,ONE MOTIVATOR,71,9475624,V7VG6,213,89,29,15,13.3,95172
538004202,ONE MISSION,71,9475650,V7VS5,213,89,28,14,12.8,95172
538004217,HYUNDAI ULSAN,70,9469895,V7VU7,179,14,25,3,9.2,24144
538004415,HYUNDAI DUBAI,70,9469900,V7WX5,177,16,17,11,9.5,24144
538004416,HYUNDAI ANTWERP,70,9469912,V7WX6,163,30,9,19,8.8,24144
538004555,TN DAWN,79,9373993,V7XR8,162,28,13,20,6.1,23035
538004895,STARSHIP PEGASUS,72,9656759,V7ZR3,130,42,5,23,8.6,17089
538004911,MARY,71,9635664,V7ZT7,135,135,22,21,13.8,68011
538004914,KATHERINE,71,9641235,V7ZU2,196,74,25,17,12.7,68011
538004921,PRETTY TEAM,70,9639763,V7ZV2,154,26,21,9,10.1,19586
538004922,AUTUMN SEA,70,9639775,V7ZV3,156,24,22,8,7.2,19586
538004976,GOLAR ICE,80,9637325,V7AE5,223,58,30,14,9.6,76667
538005087,ATWOOD ADMIRAL,90,9674880,V7AX5,38,200,30,12,7,46582
538005112,BALLENITA,70,9603609,V7BC2,190,18,14,16,10.1,31094
538005232,MORNING CAPO,70,9663295,V7CB4,29,171,22,10,9.2,26867
538005291,SUNNY IRIS,71,9669639,V7CN8,117,29,16,6,8,10452
538005333,MORNING CHANT,70,9663300,V7CV7,32,168,24,8,8.3,26867
538005351,CLEAN PLANET,84,9637507,V7CY8,226,63,11,35,9.3,83403
538005374,GOLAR KELVIN,84,9654701,V7DE2,228,61,12,34,11.3,83403
538005452,MORNING POST,70,9669029,V7EA8,20,180,26,9,10.1,26867
538005489,ATWOOD ARCHER,90,9700457,V7EL4,40,198,12,30,12,46582
538005520,SUNNY COSMOS,70,9691773,V7ER6,112,33,18,4,7.5,10238
538005521,MORNING PILOT,70,9669031,V7ER7,35,165,26,9,10.2,26867
538005592,JEJU ISLAND,71,9308417,V7JM2,205,17,15,15,9.6,37805
538005617,MORNING PRIDE,70,9681431,V7FM4,20,180,26,9,9.7,26867
538005657,DONG-A GLAUCOS,70,9441867,V7DB3,25,207,24,8,9.6,43147
538005732,SAN FELIPE,74,9698628,V7GN7,228,72,32,16,14.2,93294
538005733,SAN FELIX,70,9698630,V7GN9,225,75,33,15,12.7,93294
538005735,SAN FRANCISCA,71,9698654,V7GO6,226,74,32,16,10,93294
538005750,WIDE HOTEL,70,9694593,V7GQ8,194,61,11,26,11.2,57294
538005895,HEUNG-A JANICE,70,9693927,V7HX8,107,34,5,20,8,9414
538005897,HEUNG-A XIAMEN,72,9693941,V7HY4,110,31,6,19,7.5,9414
538005898,HEUNG-A AKITA,70,9693953,V7HY7,110,31,6,19,8.5,9414
538005956,SEAMAX WESTPORT,71,9302645,V7IK7,246,90,25,18,10.2,131071
538005974,KP ALBATROSS,70,9552367,V7IQ2,173,24,21,11,8.5,25676
538005981,GLOVIS CROWN,70,9706994,V7IR7,16,184,8,24,10.1,26867
538006003,STAR SUBARU,70,9705160,V7IV9,172,28,19,13,7.3,26867
538006102,GLOVIS CRYSTAL,70,9707003,V7JT4,16,184,8,24,9.9,26867
538006111,TASMAN,71,9189342,V7FQ3,185,93,20,20,11,74238
538006257,DELOS WAVE,73,9341110,V7LC6,175,47,11,19,11.1,37805
538006275,CALYPSO N,70,9711444,V7LG5,172,28,19,13,12.5,26867
538006326,HAWAIIAN HIGHWAY,70,9712632,V7LW8,24,175,30,8,9.4,26466
538006623,STENA EVOLUTION,90,9744350,V7PE2,32,242,14,34,10,71079
538006980,HEUNG-A BANGKOK,70,9760287,V7TP6,131,41,7,20,8.8,17089
538007063,SEAMAX NORWALK,71,9490464,V7VT5,226,73,21,21,13.2,92364
538007097,ZIM WILMINGTON,71,9699115,V7EM7,226,74,17,31,11.8,93294
538007169,TS INDEX,70,9738375,V7QU5,155,27,14,16,9.8,20246
538007249,MORNING PEACE,70,9780627,V7BF3,28,171,19,16,9.1,26466
538007250,MORNING PROSPERITY,70,9780639,V7BJ2,31,168,16,19,9.8,26466
538007259,HYUNDAI TACOMA,70,9385001,V7DB9,220,73,28,12,11.3,86915
538007360,ONE TRIUMPH,71,9769271,V7FQ8,143,257,25,34,13.2,221142
538007378,ONE TRUST,71,9769283,V7LF7,143,257,25,34,13.8,221142
538007414,GLOVIS SONIC,70,9798387,V7ML7,15,215,17,15,9.4,42041
538007438,GLOVIS SAFETY,70,9798399,V7DS5,15,215,18,14,9.9,42041
538007439,GLOVIS SKY,70,9798404,V7FQ2,15,215,18,14,9.8,42041
538007440,GLOVIS SUNLIGHT,70,9798416,V7JP5,15,215,18,14,9.9,42041
538007477,HYUNDAI BRAVE,70,9346304,V7EY4,243,96,27,18,10.4,134614
538007479,HYUNDAI COURAGE,70,9347542,V7PP4,242,98,27,19,10.6,135809
538007480,HYUNDAI FAITH,70,9347554,V7PS7,245,95,23,23,12.2,135809
538007481,HYUNDAI FORCE,70,9347566,V7PT8,243,97,15,31,11.7,135809
538007482,HYUNDAI FORWARD,70,9330707,V7PX2,219,75,23,9,12,87807
538007483,HYUNDAI UNITY,70,9330719,V7PX6,218,76,25,7,10.3,87807
538007484,HYUNDAI GRACE,71,9330721,V7QC3,218,76,25,7,10.9,87807
538007485,HYUNDAI DYNASTY,70,9347578,V7QI4,220,75,22,10,9.1,88707
538007486,HYUNDAI VOYAGER,70,9347580,V7QJ9,215,79,22,10,12,87807
538007487,HYUNDAI SUPREME,70,9347619,V7QL3,219,75,20,12,9.6,87807
538007518,TS BANGKOK,70,9784233,V7AZ4,139,30,25,3,7.1,16210
538007547,STAR CLIPPER,70,9448437,V7UG4,119,23,11,11,5.7,9616
538007548,STAR SKIPPER,72,9448839,V7UJ2,109,33,10,12,6.9,9616
538007592,NORTHERN HIGHWAY,70,9392339,V7FT4,24,164,22,6,8.2,22315
538007611,EASTERN HIGHWAY,70,9325764,V7WS3,16,172,7,21,7.6,22315
538007656,STAR NAVARRA,70,9548823,V7ZD8,182,17,25,7,7,26466
538007681,SPYROS V,71,9453365,V7DG7,193,69,13,20,10.8,62143
538007684,ELENI T,70,9397585,V7EY9,192,68,20,12,8.7,60731
538007698,SEAMAX STRATFORD,74,9305491,V7EP2,245,89,26,16,10.9,128745
538007711,INGENUITY,70,9790892,V7MG8,154,18,22,5,7.2,17089
538007767,ARABIAN SEA,70,9483786,V7EA7,27,156,14,18,8.6,20582
538007768,MEDITERRANEAN SEA,70,9451006,V7FX5,27,156,14,18,8.3,20582
538007938,CAPTAIN THANASIS I,70,9294159,V7BP8,175,47,12,18,8.7,37805
538008003,XI HU,70,9707704,V7QV8,179,20,12,20,7.2,26466
538008152,NAVIOS SUMMER,70,9308003,V7JK8,165,73,16,16,10.5,46582
538008183,BRONZE LADY,79,9611321,V7A2054,125,33,10,15,6.8,13246
538008294,GRANDIS,70,9824980,V7A2204,171,30,21,13,8.2,28059
538008303,SALIGNA,70,9825001,V7A2216,171,30,21,13,8.4,28059
538008353,HONG KONG SPIRIT,70,9587166,V7A2270,159,21,10,18,6,19586
538008511,TEAM BRAVO,70,9539341,V7A2449,155,25,20,8,6.7,19586
538008563,BALTIC WEST,73,9409041,V7A2515,190,71,25,7,11.8,61434
538008647,IVS KINGLET,70,9459149,V7A2614,156,21,19,9,7.5,18623
538008691,INCEDA,70,9825398,V7A2661,154,17,21,7,8.6,16793
538008776,YM SUMMIT,70,9802229,V7A2746,179,21,21,11,6.4,26867
538008814,FLEX FREEDOM,80,9862308,V7A2791,229,66,21,25,11.4,88707
538008876,ENERGY INTELLIGENCE,80,9881201,V7A2860,234,61,25,21,9.3,88707
538008881,FLEX AMBER,80,9857377,V7A2865,230,67,26,20,9.5,90523
538008946,INFERRO,74,9825415,V7A2935,154,17,21,7,7.1,16793
538009034,SSI ENDEAVOUR,70,9883053,V7A4225,153,27,10,20,7.9,19586
538009104,GREEN FUTURE,70,9889631,V7A4323,98,22,14,7,6.2,5803
538009179,FLEX VIGILANT,70,9862475,V7A4416,230,67,26,20,9.4,90523
538009221,ASIAN ISLAND,70,9906867,V7A4470,107,20,4,15,5.5,6879
538009273,CONFIDENCE,71,9865879,V7A4533,131,12,16,7,7.6,9820
538009400,GFS GALAXY,73,9401271,V7A4687,228,76,27,13,11.2,97076
538009419,BLUE ALEXANDRA,70,9300219,V7A4707,150,26,10,18,10,18309
538009437,CELSIUS NICOSIA,70,9330496,V7A4739,167,72,11,21,7.2,47172
538009457,SCO SHANGHAI,70,9352688,V7A4772,91,43,10,10,6.1,8080
538009492,LIBERTY KING,70,9203291,V7A4807,40,160,21,11,8.9,26867
538009541,HYUNDAI AQUAPIA,84,9179581,V7A4867,224,65,28,20,10,83403
538009542,HYUNDAI OCEANPIA,84,9183269,V7A4868,228,61,20,28,9.6,83403
538009551,HYUNDAI COSMOPIA,84,9155157,V7A4880,228,61,25,25,10,83403
538009552,HYUNDAI TECHNOPIA,84,9155145,V7A4881,230,58,15,33,9.6,82540
538009573,SEVILLA CARRIER,70,9078488,V7A4909,107,27,10,10,5.3,8080
538009576,LUCENA CARRIER,70,9179402,V7A4912,110,29,16,5,5.5,9019
538009577,ARACENA CARRIER,70,9179397,V7A4913,110,29,6,14,6.1,9019
538009631,CONSILIA,73,9907392,V7A4977,131,12,16,7,5.6,9820
538009728,VIKING ADVENTURE,70,9673018,V7A5091,39,160,27,5,9.7,26466
538009731,VIKING OCEAN,70,9514999,V7A5094,17,150,20,8,7.1,15641
538009733,VIKING QUEEN,70,9318462,V7A5096,24,175,10,22,9.3,26466
538009734,VIKING SEA,70,9515008,V7A5097,17,150,20,8,6.8,15641
538009749,TS DALIAN,70,9348857,V7A5115,207,15,15,15,8.6,37805
538009760,MANZANILLO EXPRESS,70,9520039,V7A5131,130,205,33,18,13.7,129905
538009762,ITAJAI EXPRESS,70,9520053,V7A5133,130,205,33,18,15,129905
538009816,VIKING PASSAMA,79,9491874,V7A5204,33,150,16,16,7.9,20582
538009830,PRESTIGE,71,9321029,V7A5227,220,72,14,26,9.5,86028
538009831,GOOD PROSPECT,70,9321031,V7A5228,221,72,26,14,12.9,86915
538010006,PEGASUS PROTO,70,9939307,V7A5452,131,41,21,6,8.8,17089
538010093,NEPTUNE BARCELONA,79,9762546,V7A5589,24,176,16,16,8.6,26867
538010120,GREGOS,70,9955533,V7A5639,166,20,9,26,6.3,21611
538010139,DAFNI,70,9438377,V7A5665,160,23,19,9,7.5,20582
538010176,TS NANSHA,71,9914149,V7A5717,150,39,20,12,11.3,22673
538010198,SANTA ACE,70,9951977,V7A5741,171,29,10,22,13.2,26867
538010369,VIKING PAGLIA,70,9427940,V7A5950,32,151,16,16,9.1,20582
538010400,GRAND URANUS,70,9472206,V7A5993,23,209,23,9,9.9,43147
538010429,S/T DEEPWATER AQUILA,90,9709738,V7A6026,33,206,32,10,7,47172
538010572,SAWASDEE SPICA,70,9946647,V7A6230,131,41,21,6,8.1,17089
538090562,CALIDRIS,70,9445899,V7YB6,188,25,16,16,10,33391
538090583,HANSA AUSTRALIA,70,9459436,V7AA9,185,55,21,11,7.4,47766
538090639,XING LUO 7,70,9420136,V7A6163,115,18,9,10,5.9,7901
548676000,WHITE INABA,70,9670169,DYCQ,108,20,14,6,8.7,7043
548690000,TOKIHIME,71,9806794,DYKJ,108,19,4,15,8,6879
548706000,TAMOYO MAIDEN,70,831488500,DYHS,116,29,13,8,5.3,10238
548712000,HIBARINO,70,9776509,DYNB,109,19,5,15,9.3,7043
548721000,MAPUTI,70,9931812,DYDD,112,18,7,17,8.8,7378
548722000,AYANA SMILE,70,9931824,DYHY,112,18,6,18,9.5,7378
548726000,LAULEA,70,9931836,DYNI,112,18,6,18,6.4,7378
548736000,GLENDEN,82,9340427,DYOE,121,24,18,6,6.5,10238
548753000,BILLION TRADER I,70,9378395,DYPG,199,30,21,11,12.9,41495
548810000,VIANCA,70,9958365,DYHI,102,18,15,6,8.2,5803
548827000,BAYANI,70,9439436,DUCF,103,17,15,6,7.7,5803
548830000,KAISA,70,9543914,DUCI,101,19,15,6,5,5803
548835000,DAGAT,70,9589126,DUCS,97,20,13,6,7.5,5378
548837000,ENGKANTO,70,9567336,DUCX,100,20,15,6,8.6,5803
548849000,HIMALA,70,9543964,DUDO,99,21,6,16,6.3,5803
548853000,ARAW,70,9900306,DYFV,110,20,16,7,7.5,7378
548854000,ISTORYA,70,9543988,DUDX,99,21,6,16,8.8,5803
548908000,LAKAS,70,9726736,DUGW,101,18,15,6,7.6,5659
548921000,NILIKHA,70,9726748,DUHM,100,19,16,5,9.3,5659
548956000,PERLAS,70,9900291,DUIX,109,20,16,7,9.3,7209
548971000,PULANG TALA,70,9798480,DUJP,113,11,17,6,8.8,6403
548974000,OPALO,70,9798492,DUJU,110,21,17,6,8.4,7550
548979000,WHITE TOMONY,70,9695810,DUKA,108,20,13,7,6.4,7043
548985000,REYNA SMILE,70,9543938,DUKI,99,21,6,15,4.9,5803
548993500,BRP ANTONIO LUNA,35,9999999,4DJB-8,36,72,7,7,3.6,4230
563000600,MAERSK SINGAPORE,71,9308649,9V5242,250,85,19,23,12.1,129905
563000700,MAERSK SEVILLE,70,9299927,9V5243,250,85,26,16,12.6,129905
563000800,MAERSK SARNIA,74,9289946,9V5244,245,90,13,30,13.7,129905
563000900,MAERSK SANTANA,71,9289934,9V5245,250,85,22,20,13.5,129905
563001700,MAERSK STADELHORN,70,9726671,9V5223,125,174,17,31,10.7,92364
563002100,MAERSK SIRAC,74,9725718,9V5256,125,174,17,31,13.8,92364
563004200,DALI,70,9697428,9V5283,126,174,17,31,9.7,93294
563004500,TALLAHASSEE,70,9611046,9V5027,130,14,16,8,8.4,10028
563004600,KALAMAZOO,70,9611058,9V5023,124,19,15,8,8.2,9820
563006800,MAERSK SHAMS,70,9726669,9V5255,125,174,17,31,14.1,92364
563017800,MAERSK HONG KONG,71,9784257,9V5392,115,238,27,27,13,151990
563025600,NYK VIRGO,72,9312810,9V5456,246,92,15,31,6.6,133426
563026700,MAERSK HORSBURGH,71,9784269,9V5394,115,238,27,27,13.7,151990
563030500,MAERSK HALIFAX,74,9784271,9V5395,115,238,27,27,13.8,151990
563033000,EVER LOVELY,71,9629110,9V9793,229,106,33,13,13.9,129905
563034800,PARANAGUA EXPRESS,71,9786724,9V5294,107,223,30,18,13.2,124174
563034900,MAERSK HIDALGO,71,9784283,9V5600,115,238,27,27,12.7,151990
563035400,ALS FLORA,71,9389394,9V5675,193,68,9,23,5.4,61434
563039700,MAERSK HANOI,79,9784295,9V5601,115,238,27,27,14.1,151990
563042200,MAERSK HANGZHOU,71,9784300,9V5602,115,238,27,27,13.6,151990
563051900,ALIANCA MANAUS,74,9273961,9V8404,192,16,7,23,10.3,31094
563052800,SAN VICENTE,71,9699206,9V2089,225,75,16,32,7.5,93294
563053300,MAERSK HAMBURG,70,9784312,9V7987,115,238,27,27,6.9,151990
563059200,MAERSK HERRERA,71,9784324,9V7989,115,238,27,27,12.7,151990
563062200,MAERSK SALTORO,70,9725706,9V5997,125,174,17,31,7.8,92364
563062300,CEZANNE,70,9697416,9V5998,126,174,17,31,14.1,93294
563069900,MAERSK HAVANA,79,9784336,9V9413,115,238,27,27,12.4,151990
563070800,YM WONDERLAND,70,9820910,9V5641,143,223,32,19,12.4,169408
563073500,YM WISDOM,71,9757216,9V5642,144,222,33,18,13.6,169408
563073700,MAERSK MEMPHIS,71,9348651,9V6171,230,69,21,19,12.7,92364
563076300,MAERSK GIRONDE,71,9235555,9V6212,221,71,14,18,13,86028
563077800,EVER SUPERB,74,9300427,9V6256,211,89,33,10,13.2,93294
563078200,MAERSK HUACHO,73,9848948,9V7010,115,238,27,27,12.6,151990
563078300,MAERSK HOUSTON,70,9848950,9V3092,115,238,27,27,14.2,151990
563082900,KOTA NEBULA,70,9494632,9V6396,137,43,19,9,10.5,19586
563084400,CHASTINE MAERSK,71,9219800,9V6205,244,103,20,22,15.3,144371
563090200,MAERSK YUKON,74,9398436,9V6458,259,90,37,9,14.5,146881
563090300,MAERSK EUREKA,71,9501239,9V6465,130,236,29,19,12,169408
563090400,MAERSK EMERALD,70,9502910,9V6464,130,236,29,19,13.8,169408
563090500,MAERSK EDIRNE,70,9502867,9V6463,140,226,29,19,11.9,169408
563096700,EVER SAFETY,74,9300465,9V2792,211,89,17,26,11.3,93294
563098400,CNC MARS,70,9836660,9V6195,136,36,21,7,9.2,17089
563102800,SHILING,71,9290452,9V6719,221,73,9,23,10.6,87807
563105800,NAVEGANTES EXPRESS,73,9793935,9V6819,113,217,36,12,12.6,124174
563113200,WAN HAI 322,70,9871452,9V6492,143,61,21,14,11.5,29334
563117100,OPTIMAX I,70,9305295,9V6935,104,16,16,4,6.5,5803
563117200,OPTIMAX II,70,9316579,9V6937,106,14,18,2,7.1,5803
563122100,MAERSK VALENCIA,71,9344954,9V6988,157,18,14,13,9.8,17999
563125200,BOTANY,70,9334519,9V6990,190,23,12,20,9.9,33391
563126500,WAN HAI 522,70,9440784,9V7056,192,70,24,8,9.9,62143
563126700,WAN HAI 622,70,9307035,9V7053,220,72,13,27,12.1,86028
563127300,GLOBAL STAR,70,9437830,9V7049,84,16,7,9,4.6,3088
563127500,X-PRESS  ODYSSEY,71,9656137,9V7017,201,55,19,19,9.5,57971
563128600,SKY HONEY,70,9392626,9V3251,109,11,13,8,8.3,5803
563131500,ONE MANCHESTER,71,9706748,9V7112,142,224,20,32,6.5,169408
563131800,WAN HAI 523,79,9400198,9V7188,213,56,24,9,8.5,67258
563132400,WAN HAI 722,71,9398230,9V7155,228,76,25,15,13.9,97076
563135800,AKA BHUM,74,9307011,9V7282,206,74,27,13,11.5,75851
563137200,RU YI II,70,9359947,9V7320,131,9,12,10,5.2,9215
563141200,YM TRUST,70,9789972,9V6597,130,203,28,20,11.5,127592
563142800,WAN HAI 723,70,9398254,9V7326,226,78,15,25,14.5,97076
563143000,EVER LIVING,71,9629031,9V9791,229,106,33,13,13.5,129905
563147400,PACIFIC SINGAPORE,70,9433937,9V7740,116,13,7,13,7.3,7209
563148100,MAERSK WALLIS,71,9459632,9V7754,192,68,7,25,8.7,60731
563150100,KOTA CARUM,70,9494577,9V7838,230,70,23,17,13.8,93294
563152300,KOTA LIHAT,70,9628324,9V7473,196,70,10,22,12.5,65033
563152600,KOTA LAWA,71,9439709,9V7472,189,72,25,7,11.9,61434
563152700,ATLANTIC BRIDGE,71,9351115,9V7910,15,112,10,10,6.8,6879
563156800,PACIFIC MONACO,70,9351103,9V7999,114,13,11,10,5.9,6879
563156900,PACIFIC BEIJING,71,9378931,9V8000,137,11,10,14,6.2,10887
563158200,ATLANTIC SOUTH,70,9414137,9V8010,111,22,9,10,7,7901
563158600,PACIFIC TIANJIN,71,9498690,9V8011,117,12,9,11,7.3,7209
563158900,MAERSK VERACRUZ,71,9436173,9V8085,156,19,19,8,8.8,17999
563159100,PACIFIC NINGBO,70,9339064,9V8013,118,12,12,9,6.9,7378
563160200,EVER FUTURE,74,9850599,9V7978,129,205,16,32,11.9,128745
563161200,EVER FORWARD,74,9850551,9V7977,129,205,16,32,14.7,128745
563161900,MAERSK VICTORIA,70,9436185,9V8105,156,19,8,19,7.7,17999
563162100,COSMIC TIGER,70,9780287,9V9942,98,22,5,16,6.3,5803
563163400,EVER FRANK,70,9850587,9V7980,129,205,16,32,14.2,128745
563164100,LUCKY GLORY,70,9370147,9V8209,155,22,20,8,8.1,18623
563166600,ARAYA BHUM,70,9306990,9V8150,206,74,28,12,11.4,75851
563170600,WAN HAI 352,70,9553995,9V7380,142,62,20,15,11.5,29334
563172200,KOTA LEGIT,70,9625413,9V8481,198,57,23,14,12,57294
563174100,WAN HAI 357,70,9930387,9V7389,143,61,21,14,11.2,29334
563178000,PRACHI,80,9723801,9V5076,236,59,19,27,9.8,88707
563178400,CNC SULAWESI,70,9963736,9V8572,137,35,22,7,6.6,17089
563181400,WAN HAI A01,70,9935088,9V7396,125,211,14,37,9.9,131071
563200000,LEOPARD SEA,89,9635779,9VNR4,149,34,8,24,9.7,20582
563234000,APL FULLERTON,70,9632026,S6NQ,141,257,10,41,13.9,217841
563247000,APL ESPLANADE,71,9632038,S6LT4,143,226,12,39,13.1,173608
563253000,KOTA SEMPENA,70,9681273,9V2129,179,49,7,30,8.7,40954
563262000,BOHEME,70,9176565,9V8514,44,183,27,6,9,40417
563265000,KOTA LESTARI,79,9628348,9V2116,196,70,10,22,11.8,65033
563313000,WAN HAI 611,70,9224506,9V3463,209,76,14,26,9,79988
563324000,KIRIBATI CHIEF,74,9614505,9V9713,183,17,15,13,8.3,26867
