scenario_id,tau_clear_s,psi_clear_deg,distance_at_t0_m,status,entered_hazard,n_entries,n_exits
INT_440030820_355714000_20240801_1211,0.000,0.000,59.626,never_entered,0,0,0
INT_440008040_219620000_20240801_1340,70.200,7.578,123.775,cleared_after_entry,1,1,1
INT_440075240_219620000_20240801_1405,0.000,0.000,123.775,never_entered,0,0,0
INT_440313250_441933000_20240801_1635,58.400,5.223,52.652,cleared_after_entry,1,1,1
INT_440139260_440189000_20240801_1641,95.000,12.018,33.991,cleared_after_entry,1,1,1
INT_440313250_440189000_20240801_1643,104.600,13.837,33.991,cleared_after_entry,1,1,1
INT_440139260_356758000_20240801_1826,0.000,0.000,54.649,never_entered,0,0,0
INT_440152850_538009631_20240801_1831,95.400,10.420,21.401,cleared_after_entry,1,1,1
INT_440127410_636017435_20240801_2012,69.200,8.718,123.940,cleared_after_entry,1,1,1
INT_440412320_636017435_20240801_2040,0.000,0.000,123.940,never_entered,0,0,0
INT_440018500_636017435_20240801_2040,0.000,0.000,123.940,never_entered,0,0,0
INT_440127410_636018097_20240801_2222,44.600,4.515,75.068,cleared_after_entry,1,1,1
INT_352003392_636018097_20240801_2240,0.000,0.000,75.068,never_entered,0,0,0
INT_440335980_232031320_20240802_0515,0.000,0.000,113.071,never_entered,0,0,0
INT_440083810_255806034_20240802_1207,0.000,0.000,84.202,never_entered,0,0,0
INT_440030820_212352000_20240802_1305,116.400,12.075,33.871,cleared_after_entry,1,1,1
INT_440200060_371002000_20240802_1426,117.400,16.277,49.490,cleared_after_entry,1,1,1
INT_440200060_352001646_20240802_2131,118.800,14.421,25.554,cleared_after_entry,1,1,1
INT_440104800_636015897_20240803_0328,0.000,0.000,70.216,never_entered,0,0,0
INT_352003392_440154990_20240803_0441,31.600,8.820,13.200,cleared_after_entry,1,1,1
INT_440909000_413383270_20240803_0622,0.000,0.000,51.393,never_entered,0,0,0
INT_440152850_355722000_20240803_0913,147.000,16.816,45.541,cleared_after_entry,1,1,1
INT_440152850_563147400_20240803_1920,114.200,11.738,21.360,cleared_after_entry,1,1,1
INT_440909000_374431000_20240804_0505,84.600,7.307,26.077,cleared_after_entry,1,1,1
INT_440200060_352029885_20240804_0510,149.400,17.191,46.650,cleared_after_entry,1,1,1
INT_440200060_440102050_20240804_0945,46.800,13.300,12.777,cleared_after_entry,1,1,1
INT_440139260_356189000_20240804_1115,0.000,0.000,81.873,never_entered,0,0,0
INT_352003392_356189000_20240804_1115,0.000,0.000,81.873,never_entered,0,0,0
INT_440313260_235010450_20240804_1538,0.000,0.000,92.892,never_entered,0,0,0
INT_440127410_671252100_20240804_1926,0.000,0.000,29.347,never_entered,0,0,0
INT_440127410_338459000_20240804_2230,0.000,0.000,44.598,never_entered,0,0,0
INT_440127410_352002269_20240805_0125,19.600,0.562,23.585,cleared_after_entry,1,1,1
INT_440909000_352002269_20240805_0145,87.000,9.012,23.585,cleared_after_entry,1,1,1
INT_440112210_636014059_20240805_0527,134.400,17.123,74.096,cleared_after_entry,1,1,1
INT_440139260_636014059_20240805_0529,137.200,17.609,74.096,cleared_after_entry,1,1,1
INT_440127410_563062300_20240805_0552,51.800,5.654,93.543,cleared_after_entry,1,1,1
INT_352003392_563062300_20240805_0615,0.000,0.000,93.543,never_entered,0,0,0
INT_440335980_563062300_20240805_0615,136.200,17.436,93.543,cleared_after_entry,1,1,1
INT_440104800_477182200_20240805_0621,0.000,0.000,112.722,never_entered,0,0,0
INT_440702880_477182200_20240805_0624,0.000,0.000,112.722,never_entered,0,0,0
INT_440909000_413218000_20240805_0728,43.600,2.436,16.279,cleared_after_entry,1,1,1
INT_440139260_413218000_20240805_0730,42.400,2.287,16.279,cleared_after_entry,1,1,1
INT_440909000_563158200_20240805_0911,131.400,14.389,29.155,cleared_after_entry,1,1,1
INT_440139260_255806072_20240805_1016,121.800,14.939,28.844,cleared_after_entry,1,1,1
INT_440104800_636016038_20240805_1141,0.000,0.000,64.353,never_entered,0,0,0
INT_440155260_235010450_20240805_1220,40.600,3.320,92.892,cleared_after_entry,1,1,1
INT_440155260_373932000_20240805_1234,0.000,0.000,100.046,never_entered,0,0,0
INT_440909000_636015779_20240805_1320,115.400,13.835,25.928,cleared_after_entry,1,1,1
INT_440030820_636015779_20240805_1320,102.200,11.573,25.928,cleared_after_entry,1,1,1
INT_440152850_636018380_20240806_0021,122.000,14.974,30.794,cleared_after_entry,1,1,1
INT_440139260_636018380_20240806_0023,107.400,12.461,30.794,cleared_after_entry,1,1,1
INT_440313260_256979000_20240806_0722,145.400,16.566,38.694,cleared_after_entry,1,1,1
INT_440075240_440348000_20240806_1120,114.000,15.628,53.666,cleared_after_entry,1,1,1
INT_440030820_440102050_20240806_1655,19.600,1.796,12.777,cleared_after_entry,1,1,1
INT_440412320_566705000_20240806_2312,0.000,0.000,96.047,never_entered,0,0,0
INT_440083810_566705000_20240806_2312,0.000,0.000,96.047,never_entered,0,0,0
INT_440083810_256592000_20240807_0300,119.600,16.698,32.175,cleared_after_entry,1,1,1
INT_440702880_256592000_20240807_0301,113.400,15.513,32.175,cleared_after_entry,1,1,1
INT_440200060_636020978_20240807_0430,112.200,13.284,28.653,cleared_after_entry,1,1,1
INT_440313260_636018380_20240807_0430,24.200,0.868,30.794,cleared_after_entry,1,1,1
INT_440127410_441403000_20240807_0844,44.000,4.582,77.015,cleared_after_entry,1,1,1
INT_440152850_538009631_20240807_1312,103.000,11.709,21.401,cleared_after_entry,1,1,1
INT_440200060_440273000_20240807_2213,0.000,0.000,18.168,never_entered,0,0,0
INT_440313250_255806448_20240808_0410,0.000,0.000,71.185,never_entered,0,0,0
INT_440200060_351664000_20240808_0530,0.000,0.000,22.743,never_entered,0,0,0
INT_440152850_256143000_20240808_0625,0.000,0.000,22.277,never_entered,0,0,0
INT_440104800_538005895_20240808_0802,147.200,16.847,41.437,cleared_after_entry,1,1,1
INT_440200060_636022621_20240808_0820,127.400,15.908,31.671,cleared_after_entry,1,1,1
INT_440030820_440193090_20240808_1455,44.600,9.690,17.088,cleared_after_entry,1,1,1
INT_440313250_440193090_20240808_1551,26.600,4.533,17.088,cleared_after_entry,1,1,1
INT_440127410_219836000_20240808_1655,0.000,0.000,123.525,never_entered,0,0,0
INT_440313250_636021129_20240808_1753,0.000,0.000,50.152,never_entered,0,0,0
INT_440083810_636021129_20240808_1755,97.600,10.792,50.152,cleared_after_entry,1,1,1
INT_440127410_636022621_20240808_1806,55.200,4.485,31.671,cleared_after_entry,1,1,1
INT_440113610_414334000_20240808_1812,0.000,0.000,73.125,never_entered,0,0,0
INT_440713100_636021108_20240809_0020,138.200,17.783,56.765,cleared_after_entry,1,1,1
INT_440127410_636019985_20240809_0035,56.600,6.132,102.231,cleared_after_entry,1,1,1
INT_440030820_440206050_20240809_0050,7.000,0.078,12.530,cleared_after_entry,1,1,1
INT_440016540_440206050_20240809_0050,0.000,0.000,12.530,never_entered,0,0,0
INT_440016540_235068031_20240809_0100,0.000,0.000,78.021,never_entered,0,0,0
INT_440030820_235068031_20240809_0100,131.400,16.602,78.021,cleared_after_entry,1,1,1
INT_440051510_636019985_20240809_0106,0.000,0.000,102.231,never_entered,0,0,0
INT_440030820_311655000_20240809_0206,24.800,0.737,18.310,cleared_after_entry,1,1,1
INT_440313250_440038740_20240809_0241,10.400,0.381,12.298,cleared_after_entry,1,1,1
INT_440127410_566510000_20240809_0325,0.000,0.000,69.921,never_entered,0,0,0
INT_440127410_352058000_20240809_0349,11.200,0.084,24.413,cleared_after_entry,1,1,1
INT_440116550_352058000_20240809_0416,88.000,9.178,24.413,cleared_after_entry,1,1,1
INT_440104800_636016983_20240809_0515,0.000,0.000,83.014,never_entered,0,0,0
INT_440335980_636016983_20240809_0515,0.000,0.000,83.014,never_entered,0,0,0
INT_440127410_414334000_20240809_0610,0.000,0.000,73.125,never_entered,0,0,0
INT_440127410_563147400_20240809_0725,11.200,0.070,21.360,cleared_after_entry,1,1,1
INT_440116550_563147400_20240809_0746,70.600,5.329,21.360,cleared_after_entry,1,1,1
INT_440127410_440305860_20240809_1339,7.200,0.115,12.298,cleared_after_entry,1,1,1
INT_440116550_413383270_20240809_1725,0.000,0.000,51.393,never_entered,0,0,0
INT_440030820_413383270_20240809_1727,0.000,0.000,51.393,never_entered,0,0,0
INT_440116550_636020440_20240810_0117,0.000,0.000,62.500,never_entered,0,0,0
INT_440030820_416034000_20240810_0233,0.000,0.000,53.141,never_entered,0,0,0
INT_440713100_441399000_20240810_0512,0.000,0.000,86.708,never_entered,0,0,0
INT_352003392_477817400_20240810_1011,0.000,0.000,85.836,never_entered,0,0,0
INT_440713100_477817400_20240810_1012,0.000,0.000,85.836,never_entered,0,0,0
INT_440030820_636091744_20240810_1215,137.200,17.609,94.284,cleared_after_entry,1,1,1
INT_440116550_311703000_20240810_1336,111.800,13.215,18.601,cleared_after_entry,1,1,1
INT_440116550_563156900_20240810_2016,110.800,13.044,20.934,cleared_after_entry,1,1,1
INT_440116550_440193090_20240810_2045,16.600,1.211,17.088,cleared_after_entry,1,1,1
INT_440713100_636015779_20240810_2310,118.200,14.317,25.928,cleared_after_entry,1,1,1
INT_440152850_636015779_20240810_2311,126.400,15.735,25.928,cleared_after_entry,1,1,1
INT_440127410_311703000_20240811_0106,17.400,0.336,18.601,cleared_after_entry,1,1,1
INT_440127410_356367000_20240811_0104,29.200,1.657,43.832,cleared_after_entry,1,1,1
INT_440030820_377482000_20240811_0725,127.400,13.769,32.500,cleared_after_entry,1,1,1
INT_440008040_256940000_20240811_1025,68.600,6.785,98.717,cleared_after_entry,1,1,1
INT_440008040_477681800_20240811_1333,16.600,0.346,31.780,cleared_after_entry,1,1,1
INT_440116550_477681800_20240811_1357,158.000,18.536,31.780,cleared_after_entry,1,1,1
INT_440016540_440189000_20240811_1725,91.800,11.416,33.991,cleared_after_entry,1,1,1
INT_440030820_440189000_20240811_1724,95.000,12.018,33.991,cleared_after_entry,1,1,1
INT_440127410_477845600_20240811_1749,64.200,8.366,113.191,cleared_after_entry,1,1,1
INT_440018500_477845600_20240811_1818,0.000,0.000,113.191,never_entered,0,0,0
INT_440702880_477845600_20240811_1819,0.000,0.000,113.191,never_entered,0,0,0
INT_440127410_371002000_20240811_2106,0.000,0.000,49.490,never_entered,0,0,0
INT_440127410_215765000_20240811_2225,0.000,0.000,113.071,never_entered,0,0,0
INT_440127410_636015779_20240811_2334,18.000,0.333,25.928,cleared_after_entry,1,1,1
INT_440127410_538009457_20240811_2353,21.600,1.224,41.813,cleared_after_entry,1,1,1
INT_440116550_538009457_20240812_0014,107.000,12.392,41.813,cleared_after_entry,1,1,1
INT_440200060_352002269_20240812_0110,118.800,14.421,23.585,cleared_after_entry,1,1,1
INT_440127410_477681800_20240812_0158,0.000,0.000,31.780,never_entered,0,0,0
INT_440113610_370320000_20240812_0412,0.000,0.000,75.068,never_entered,0,0,0
INT_440313250_209470000_20240812_0423,0.000,0.000,81.873,never_entered,0,0,0
INT_440030820_209470000_20240812_0420,0.000,0.000,81.873,never_entered,0,0,0
INT_440313250_563135800_20240812_1625,0.000,0.000,81.873,never_entered,0,0,0
INT_440030820_563135800_20240812_1625,0.000,0.000,81.873,never_entered,0,0,0
INT_440008040_538008946_20240812_1752,24.800,0.948,26.912,cleared_after_entry,1,1,1
INT_440116550_538008946_20240812_1815,0.000,0.000,26.912,never_entered,0,0,0
INT_440116550_441772000_20240812_2219,107.800,10.762,21.024,cleared_after_entry,1,1,1
INT_440075240_636020994_20240813_0112,0.000,0.000,103.394,never_entered,0,0,0
INT_440018500_636020994_20240813_0115,0.000,0.000,103.394,never_entered,0,0,0
INT_440116550_477884200_20240813_0334,112.200,11.432,22.277,cleared_after_entry,1,1,1
INT_440702880_566958000_20240813_0420,0.000,0.000,97.015,never_entered,0,0,0
INT_440016540_566958000_20240813_0422,0.000,0.000,97.015,never_entered,0,0,0
INT_440008040_352153000_20240813_0819,35.400,3.103,51.393,cleared_after_entry,1,1,1
INT_440008040_356931000_20240813_0824,25.400,1.628,47.595,cleared_after_entry,1,1,1
INT_440030820_352153000_20240813_0837,138.400,17.818,51.393,cleared_after_entry,1,1,1
INT_440116550_352153000_20240813_0838,140.000,18.096,51.393,cleared_after_entry,1,1,1
INT_440113610_636018097_20240813_0927,129.800,16.324,75.068,cleared_after_entry,1,1,1
INT_440008040_477726500_20240813_0946,16.800,0.309,28.306,cleared_after_entry,1,1,1
INT_440127410_563156800_20240813_1220,11.400,0.098,21.633,cleared_after_entry,1,1,1
INT_440151610_563156800_20240813_1245,100.800,11.335,21.633,cleared_after_entry,1,1,1
INT_440008040_370206000_20240813_1414,0.000,0.000,34.946,never_entered,0,0,0
INT_440127410_440112000_20240813_1435,18.200,0.469,32.795,cleared_after_entry,1,1,1
INT_440051510_416482000_20240813_1930,0.000,0.000,103.443,never_entered,0,0,0
INT_440016540_416482000_20240813_1931,0.000,0.000,103.443,never_entered,0,0,0
INT_440008040_636020542_20240813_2005,0.000,0.000,124.193,never_entered,0,0,0
INT_440008040_215165000_20240813_2200,47.800,4.881,78.102,cleared_after_entry,1,1,1
INT_440008040_563156800_20240813_2212,18.600,0.440,21.633,cleared_after_entry,1,1,1
INT_440016540_440761000_20240814_0215,0.000,0.000,75.068,never_entered,0,0,0
INT_440008040_416482000_20240814_0615,0.000,0.000,103.443,never_entered,0,0,0
INT_440104800_440014910_20240814_0941,0.000,0.000,15.042,never_entered,0,0,0
INT_440016540_636018904_20240814_1015,129.000,16.186,75.068,cleared_after_entry,1,1,1
INT_440083810_215192000_20240814_1135,0.000,0.000,98.108,never_entered,0,0,0
INT_440155260_215192000_20240814_1135,0.000,0.000,98.108,never_entered,0,0,0
INT_440075240_636093137_20240814_1145,0.000,0.000,113.654,never_entered,0,0,0
INT_440116550_563158200_20240814_1413,134.200,14.823,29.155,cleared_after_entry,1,1,1
INT_440008040_440761000_20240814_1428,46.200,3.714,75.068,cleared_after_entry,1,1,1
INT_440151610_636022499_20240814_1501,79.600,7.792,32.175,cleared_after_entry,1,1,1
INT_440132580_636022499_20240814_1501,116.600,14.041,32.175,cleared_after_entry,1,1,1
INT_440116550_538009273_20240814_1545,100.400,9.643,21.401,cleared_after_entry,1,1,1
INT_440018500_219629000_20240814_1625,0.000,0.000,123.775,never_entered,0,0,0
INT_440412320_219629000_20240814_1625,0.000,0.000,123.775,never_entered,0,0,0
INT_440152850_440273000_20240814_1657,58.600,18.859,18.168,cleared_after_entry,1,1,1
INT_440151610_255806459_20240815_0115,0.000,0.000,75.068,never_entered,0,0,0
INT_440132580_255806459_20240815_0115,0.000,0.000,75.068,never_entered,0,0,0
INT_440132580_440273000_20240815_0144,41.000,12.166,18.168,cleared_after_entry,1,1,1
INT_440132580_440102770_20240815_0210,33.600,12.042,12.298,cleared_after_entry,1,1,1
INT_440151610_538009631_20240815_0355,89.000,9.345,21.401,cleared_after_entry,1,1,1
INT_440132580_440102770_20240815_0419,14.200,1.395,12.298,cleared_after_entry,1,1,1
INT_440313260_636016853_20240815_0508,0.000,0.000,77.989,never_entered,0,0,0
INT_440313250_440049630_20240815_0504,23.400,2.527,13.200,cleared_after_entry,1,1,1
INT_440313250_477947700_20240815_0514,0.000,0.000,76.041,never_entered,0,0,0
INT_440008040_440185570_20240815_0654,34.200,3.267,62.500,cleared_after_entry,1,1,1
INT_440008040_636018904_20240815_0727,0.000,0.000,75.068,never_entered,0,0,0
INT_440008040_563159100_20240815_0848,13.000,0.113,20.809,cleared_after_entry,1,1,1
INT_440116550_563159100_20240815_0925,110.400,11.157,20.809,cleared_after_entry,1,1,1
INT_440132580_355632000_20240815_1147,0.000,0.000,54.083,never_entered,0,0,0
INT_440151610_352001218_20240815_1900,0.000,0.000,29.415,never_entered,0,0,0
INT_440104800_215577000_20240815_2113,0.000,0.000,112.722,never_entered,0,0,0
INT_440113610_368680000_20240816_0022,0.000,0.000,85.836,never_entered,0,0,0
INT_440151610_636092997_20240816_0157,121.000,12.781,27.459,cleared_after_entry,1,1,1
INT_440152850_636092997_20240816_0156,120.200,12.658,27.459,cleared_after_entry,1,1,1
INT_440008040_219629000_20240816_0248,0.000,0.000,123.775,never_entered,0,0,0
INT_440132580_440152720_20240816_0439,12.600,1.193,12.298,cleared_after_entry,1,1,1
INT_440412320_218650000_20240816_0730,0.000,0.000,84.624,never_entered,0,0,0
INT_440075240_357210000_20240816_0821,0.000,0.000,123.815,never_entered,0,0,0
INT_440113610_636016003_20240816_1120,126.000,15.666,64.353,cleared_after_entry,1,1,1
INT_440113610_563062200_20240816_1717,0.000,0.000,93.254,never_entered,0,0,0
INT_440051510_563062200_20240816_1718,0.000,0.000,93.254,never_entered,0,0,0
INT_440075240_636019215_20240816_1800,0.000,0.000,112.722,never_entered,0,0,0
INT_440412320_636019215_20240816_1803,0.000,0.000,112.722,never_entered,0,0,0
INT_352003392_440009000_20240816_2312,124.400,17.617,31.627,cleared_after_entry,1,1,1
INT_440127410_370206000_20240817_0746,18.400,0.715,34.946,cleared_after_entry,1,1,1
INT_440016540_636019673_20240817_0816,0.000,0.000,92.418,never_entered,0,0,0
INT_440132580_636019673_20240817_0820,0.000,0.000,92.418,never_entered,0,0,0
INT_440127410_566318000_20240817_0959,54.800,5.443,94.240,cleared_after_entry,1,1,1
INT_440116550_636020440_20240817_1220,145.800,19.106,62.500,cleared_after_entry,1,1,1
INT_440713100_477745800_20240817_1420,165.200,19.663,51.091,cleared_after_entry,1,1,1
INT_440132580_636018056_20240817_1510,81.600,8.119,23.754,cleared_after_entry,1,1,1
INT_440083810_431332000_20240817_1601,0.000,0.000,97.140,never_entered,0,0,0
INT_440018500_431332000_20240817_1605,0.000,0.000,97.140,never_entered,0,0,0
INT_440313260_636021888_20240817_1920,0.000,0.000,70.216,never_entered,0,0,0
INT_440104800_565334000_20240817_1930,153.200,17.785,56.648,cleared_after_entry,1,1,1
INT_440132580_636020886_20240817_2104,0.000,0.000,75.068,never_entered,0,0,0
INT_440151610_441236000_20240818_0053,127.200,13.738,27.518,cleared_after_entry,1,1,1
INT_440151610_413383270_20240818_0524,150.000,19.838,51.393,cleared_after_entry,1,1,1
INT_440132580_413383270_20240818_0525,149.000,19.663,51.393,cleared_after_entry,1,1,1
INT_440116550_374431000_20240818_0710,118.600,12.412,26.077,cleared_after_entry,1,1,1
INT_352003392_255806448_20240818_0819,0.000,0.000,71.185,never_entered,0,0,0
INT_440713100_440086000_20240818_1300,108.200,14.522,33.661,cleared_after_entry,1,1,1
INT_440313260_440086000_20240818_1300,95.200,12.056,33.661,cleared_after_entry,1,1,1
INT_440132580_212352000_20240818_1402,140.600,15.818,33.871,cleared_after_entry,1,1,1
INT_440713100_636018380_20240818_1520,118.800,14.421,30.794,cleared_after_entry,1,1,1
INT_440151610_371002000_20240818_1541,0.000,0.000,49.490,never_entered,0,0,0
INT_440008040_353059000_20240818_1851,17.000,0.381,30.871,cleared_after_entry,1,1,1
INT_440016540_353059000_20240818_1905,38.200,2.456,30.871,cleared_after_entry,1,1,1
INT_440127410_636022447_20240818_2127,0.000,0.000,113.071,never_entered,0,0,0
INT_440008040_636022442_20240818_2130,81.200,9.935,113.071,cleared_after_entry,1,1,1
INT_440127410_255806448_20240818_2125,35.400,2.733,71.185,cleared_after_entry,1,1,1
INT_440008040_440009000_20240818_2145,12.600,0.107,31.627,cleared_after_entry,1,1,1
